0.2448697 -0.04790929 -0.02448697 896.076
0.23848179 -0.043650683 -0.009581857 896.085
0.19163716 -0.035133477 0.010646508 896.104
0.10220648 -0.018099064 0.008517207 896.124
0.028745573 0.029810224 0.02448697 896.144
-0.008517207 0.0031939526 0.009581857 896.164
-0.021293016 -0.035133477 0.005323254 896.184
-0.010646508 -0.015969763 0.023422318 896.204
0.03939208 0.028745573 0.04897394 896.225
0.08836602 0.034068827 0.06174975 896.244
0.09475392 0.007452556 0.04790929 896.264
0.10007718 -0.03726278 0.035133477 896.285
0.1927018 -0.1990897 0.044715334 896.304
0.35133478 -0.32791245 0.054297194 896.324
0.46099383 -0.34388223 0.07878416 896.344
0.5259375 -0.34388223 0.11391764 896.364
0.48015752 -0.36623988 0.14159857 896.384
0.37795106 -0.35559338 0.14905111 896.404
0.40350267 -0.46951103 0.13521066 896.425
0.58555794 -0.6143035 0.13946927 896.444
0.69202304 -0.6781826 0.1362753 896.464
0.6355966 -0.5429719 0.11604694 896.485
0.51209706 -0.34707618 0.09262462 896.504
0.32258922 -0.16502088 0.08304276 896.525
0.07665486 0.021293016 0.0628144 896.544
-0.34814084 0.053232543 -0.011711159 896.567
-0.7016049 0.2991669 -0.069202304 896.584
-0.61856216 0.42586035 -0.09262462 896.605
-0.42692497 0.50996774 -0.20867157 896.625
-0.25871015 0.56745887 -0.36304593 896.645
-0.39285615 0.45992917 -0.43544218 896.665
-0.84533274 0.54723054 -0.402438 896.685
-0.87833697 1.228607 -0.37901568 896.711
-0.0010646508 1.9067897 -0.36730453 896.726
0.268292 1.2009262 -0.13521066 896.747
-0.21399482 0.6430491 0.16715018 896.766
-0.3119427 0.45141196 0.40669662 896.792
-0.07771951 0.19589576 0.49080405 896.805
0.08836602 0.1362753 0.39498547 896.825
-0.1320167 0.35452873 0.32258922 896.845
-0.48867473 0.7974235 0.28213248 896.865
-0.5898166 1.0774267 0.16608553 896.884
-0.45673522 0.9294402 0.04152138 896.904
-0.35346407 0.84533274 0.02448697 896.924
-0.31939524 0.8900481 0.134146 896.945
-0.15011577 0.8432035 0.14905111 896.965
0.103271134 0.60791564 0.067073 896.985
0.31939524 0.20654227 0.0031939526 897.004
0.53019613 0.14372787 -0.103271134 897.025
0.55894166 0.052167892 -0.0649437 897.044
0.55894166 0.052167892 -0.0649437 897.064
0.41414917 -0.029810224 0.052167892 897.084
0.07878416 0.046844635 0.09475392 897.104
-0.23102923 0.3374943 0.12882276 897.124
-0.2991669 0.46631706 0.15118042 897.144
-0.1905725 0.31513664 0.14692181 897.165
0.019163715 -0.017034413 0.16289158 897.185
0.23528783 -0.27361527 0.15969762 897.205
0.34281757 -0.31087804 0.1320167 897.224
0.24061109 -0.05003859 0.042586032 897.244
-0.07346091 0.39498547 -0.06387905 897.265
-0.32578316 0.55361843 -0.13095206 897.285
-0.26296875 0.38859755 -0.12669346 897.305
